입수일시|종목코드|매수구분|거래기관|거래량|_
2017.12.28 기준(장마감)|036570|매도|외국추정|2,515|
2017.12.28 기준(장마감)|036570|매수|외국추정|12,640|
2017.12.28 기준(장마감)|010130|매도|NH투자증권|1,644|
2017.12.28 기준(장마감)|010130|매수|CS증권|1,875|
2017.12.28 기준(장마감)|010130|매도|미래에셋대우|1,414|
2017.12.28 기준(장마감)|010130|매수|메릴린치|1,256|
2017.12.28 기준(장마감)|010130|매도|유안타증권|994|
2017.12.28 기준(장마감)|010130|매수|씨티그룹|1,017|
2017.12.28 기준(장마감)|010130|매도|키움증권|729|
2017.12.28 기준(장마감)|010130|매수|한국증권|1,010|
2017.12.28 기준(장마감)|010130|매도|하나금융투자|700|
2017.12.28 기준(장마감)|010130|매수|제이피모간|896|
2017.12.28 기준(장마감)|010130|매도|외국추정|95|
2017.12.28 기준(장마감)|010130|매수|외국추정|5,886|
2017.12.28 기준(장마감)|035720|매도|미래에셋대우|163,052|
2017.12.28 기준(장마감)|035720|매수|키움증권|171,066|
2017.12.28 기준(장마감)|035720|매도|키움증권|141,484|
2017.12.28 기준(장마감)|035720|매수|미래에셋대우|158,392|
2017.12.28 기준(장마감)|035720|매도|신한금융투자|72,727|
2017.12.28 기준(장마감)|035720|매수|NH투자증권|70,622|
2017.12.28 기준(장마감)|035720|매도|메릴린치|70,502|
2017.12.28 기준(장마감)|035720|매수|삼성|62,523|
2017.12.28 기준(장마감)|035720|매도|NH투자증권|55,947|
2017.12.28 기준(장마감)|035720|매수|골드만|54,706|
2017.12.28 기준(장마감)|035720|매도|외국추정|83,997|
2017.12.28 기준(장마감)|035720|매수|외국추정|101,640|
2017.12.28 기준(장마감)|030200|매도|미래에셋대우|64,278|
2017.12.28 기준(장마감)|030200|매수|미래에셋대우|57,780|
2017.12.28 기준(장마감)|030200|매도|유안타증권|45,542|
2017.12.28 기준(장마감)|030200|매수|KB증권|54,905|
2017.12.28 기준(장마감)|030200|매도|IBK증권|43,253|
2017.12.28 기준(장마감)|030200|매수|키움증권|49,421|
2017.12.28 기준(장마감)|030200|매도|삼성|38,263|
2017.12.28 기준(장마감)|030200|매수|한국증권|37,251|
2017.12.28 기준(장마감)|030200|매도|신한금융투자|32,083|
2017.12.28 기준(장마감)|030200|매수|NH투자증권|34,192|
2017.12.28 기준(장마감)|030200|매도|외국추정||
2017.12.28 기준(장마감)|030200|매수|외국추정||
2017.12.28 기준(장마감)|004020|매도|미래에셋대우|21,494|
2017.12.28 기준(장마감)|004020|매수|CS증권|20,764|
2017.12.28 기준(장마감)|004020|매도|신영|14,489|
2017.12.28 기준(장마감)|004020|매수|메릴린치|15,255|
2017.12.28 기준(장마감)|004020|매도|키움증권|12,701|
2017.12.28 기준(장마감)|004020|매수|토러스|12,132|
2017.12.28 기준(장마감)|004020|매도|신한금융투자|11,843|
2017.12.28 기준(장마감)|004020|매수|신한금융투자|11,054|
2017.12.28 기준(장마감)|004020|매도|골드만|11,445|
2017.12.28 기준(장마감)|004020|매수|제이피모간|10,914|
2017.12.28 기준(장마감)|004020|매도|외국추정|12,080|
2017.12.28 기준(장마감)|004020|매수|외국추정|47,148|
2017.12.28 기준(장마감)|009540|매도|키움증권|153,905|
2017.12.28 기준(장마감)|009540|매수|미래에셋대우|109,832|
2017.12.28 기준(장마감)|009540|매도|미래에셋대우|112,914|
2017.12.28 기준(장마감)|009540|매수|키움증권|95,477|
2017.12.28 기준(장마감)|009540|매도|KB증권|53,979|
2017.12.28 기준(장마감)|009540|매수|KB증권|58,846|
2017.12.28 기준(장마감)|009540|매도|메릴린치|51,807|
2017.12.28 기준(장마감)|009540|매수|CS증권|54,878|
2017.12.28 기준(장마감)|009540|매도|NH투자증권|44,475|
2017.12.28 기준(장마감)|009540|매수|삼성|50,460|
2017.12.28 기준(장마감)|009540|매도|외국추정|96,554|
2017.12.28 기준(장마감)|009540|매수|외국추정|87,337|
2017.12.28 기준(장마감)|139480|매도|씨티그룹|12,601|
2017.12.28 기준(장마감)|139480|매수|제이피모간|9,563|
2017.12.28 기준(장마감)|139480|매도|미래에셋대우|4,697|
2017.12.28 기준(장마감)|139480|매수|모건스탠리|8,362|
2017.12.28 기준(장마감)|139480|매도|삼성|3,646|
2017.12.28 기준(장마감)|139480|매수|메릴린치|5,307|
2017.12.28 기준(장마감)|139480|매도|UBS|2,182|
2017.12.28 기준(장마감)|139480|매수|한국증권|3,516|
2017.12.28 기준(장마감)|139480|매도|골드만|2,079|
2017.12.28 기준(장마감)|139480|매수|CS증권|2,915|
2017.12.28 기준(장마감)|139480|매도|외국추정|18,987|
2017.12.28 기준(장마감)|139480|매수|외국추정|26,417|
2017.12.28 기준(장마감)|009150|매도|미래에셋대우|72,248|
2017.12.28 기준(장마감)|009150|매수|메릴린치|87,880|
2017.12.28 기준(장마감)|009150|매도|키움증권|65,152|
2017.12.28 기준(장마감)|009150|매수|미래에셋대우|54,340|
2017.12.28 기준(장마감)|009150|매도|한국증권|60,786|
2017.12.28 기준(장마감)|009150|매수|한국증권|54,147|
2017.12.28 기준(장마감)|009150|매도|삼성|39,041|
2017.12.28 기준(장마감)|009150|매수|키움증권|47,139|
2017.12.28 기준(장마감)|009150|매도|NH투자증권|32,769|
2017.12.28 기준(장마감)|009150|매수|NH투자증권|41,182|
2017.12.28 기준(장마감)|009150|매도|외국추정|27,309|
2017.12.28 기준(장마감)|009150|매수|외국추정|87,880|
2017.12.28 기준(장마감)|021240|매도|노무라|20,574|
2017.12.28 기준(장마감)|021240|매수|골드만|19,307|
2017.12.28 기준(장마감)|021240|매도|모건스탠리|15,907|
2017.12.28 기준(장마감)|021240|매수|UBS|18,074|
2017.12.28 기준(장마감)|021240|매도|키움증권|10,991|
2017.12.28 기준(장마감)|021240|매수|키움증권|9,007|
2017.12.28 기준(장마감)|021240|매도|미래에셋대우|8,779|
2017.12.28 기준(장마감)|021240|매수|메릴린치|8,580|
2017.12.28 기준(장마감)|021240|매도|CS증권|6,390|
2017.12.28 기준(장마감)|021240|매수|CS증권|6,801|
2017.12.28 기준(장마감)|021240|매도|외국추정|43,974|
2017.12.28 기준(장마감)|021240|매수|외국추정|58,078|
2017.12.28 기준(장마감)|035250|매도|제이피모간|45,301|
2017.12.28 기준(장마감)|035250|매수|모건스탠리|77,748|
2017.12.28 기준(장마감)|035250|매도|이베스트|34,188|
2017.12.28 기준(장마감)|035250|매수|UBS|23,441|
2017.12.28 기준(장마감)|035250|매도|CLSA|28,034|
2017.12.28 기준(장마감)|035250|매수|한국증권|16,990|
2017.12.28 기준(장마감)|035250|매도|키움증권|19,595|
2017.12.28 기준(장마감)|035250|매수|제이피모간|12,668|
2017.12.28 기준(장마감)|035250|매도|한국증권|19,270|
2017.12.28 기준(장마감)|035250|매수|키움증권|12,112|
2017.12.28 기준(장마감)|035250|매도|외국추정|102,711|
2017.12.28 기준(장마감)|035250|매수|외국추정|133,036|
2017.12.28 기준(장마감)|018880|매도|키움증권|235,713|
2017.12.28 기준(장마감)|018880|매수|키움증권|171,143|
2017.12.28 기준(장마감)|018880|매도|미래에셋대우|149,320|
2017.12.28 기준(장마감)|018880|매수|미래에셋대우|147,939|
2017.12.28 기준(장마감)|018880|매도|KB증권|99,208|
2017.12.28 기준(장마감)|018880|매수|씨티그룹|113,415|
2017.12.28 기준(장마감)|018880|매도|메릴린치|77,530|
2017.12.28 기준(장마감)|018880|매수|KB증권|63,901|
2017.12.28 기준(장마감)|018880|매도|NH투자증권|74,758|
2017.12.28 기준(장마감)|018880|매수|UBS|60,000|
2017.12.28 기준(장마감)|018880|매도|외국추정|104,469|
2017.12.28 기준(장마감)|018880|매수|외국추정|320,686|
2017.12.28 기준(장마감)|008930|매도|메릴린치|16,811|
2017.12.28 기준(장마감)|008930|매수|미래에셋대우|23,877|
2017.12.28 기준(장마감)|008930|매도|미래에셋대우|12,879|
2017.12.28 기준(장마감)|008930|매수|CS증권|6,929|
2017.12.28 기준(장마감)|008930|매도|키움증권|10,412|
2017.12.28 기준(장마감)|008930|매수|키움증권|6,166|
2017.12.28 기준(장마감)|008930|매도|신한금융투자|7,815|
2017.12.28 기준(장마감)|008930|매수|한국증권|5,234|
2017.12.28 기준(장마감)|008930|매도|대신|7,660|
2017.12.28 기준(장마감)|008930|매수|메리츠|4,982|
2017.12.28 기준(장마감)|008930|매도|외국추정|16,811|
2017.12.28 기준(장마감)|008930|매수|외국추정|10,484|
2017.12.28 기준(장마감)|161390|매도|골드만|12,709|
2017.12.28 기준(장마감)|161390|매수|골드만|14,844|
2017.12.28 기준(장마감)|161390|매도|메릴린치|11,087|
2017.12.28 기준(장마감)|161390|매수|CS증권|9,868|
2017.12.28 기준(장마감)|161390|매도|모건스탠리|9,072|
2017.12.28 기준(장마감)|161390|매수|제이피모간|8,821|
2017.12.28 기준(장마감)|161390|매도|CS증권|8,574|
2017.12.28 기준(장마감)|161390|매수|모건스탠리|8,646|
2017.12.28 기준(장마감)|161390|매도|미래에셋대우|6,343|
2017.12.28 기준(장마감)|161390|매수|UBS|5,687|
2017.12.28 기준(장마감)|161390|매도|외국추정|42,835|
2017.12.28 기준(장마감)|161390|매수|외국추정|47,997|
2017.12.28 기준(장마감)|128940|매도|미래에셋대우|6,513|
2017.12.28 기준(장마감)|128940|매수|모건스탠리|7,981|
2017.12.28 기준(장마감)|128940|매도|신한금융투자|4,360|
2017.12.28 기준(장마감)|128940|매수|한국증권|3,352|
2017.12.28 기준(장마감)|128940|매도|삼성|3,438|
2017.12.28 기준(장마감)|128940|매수|미래에셋대우|3,140|
2017.12.28 기준(장마감)|128940|매도|키움증권|3,285|
2017.12.28 기준(장마감)|128940|매수|DB금융투자|2,400|
2017.12.28 기준(장마감)|128940|매도|KB증권|2,242|
2017.12.28 기준(장마감)|128940|매수|CS증권|2,116|
2017.12.28 기준(장마감)|128940|매도|외국추정|1,278|
2017.12.28 기준(장마감)|128940|매수|외국추정|12,584|
2017.12.28 기준(장마감)|032640|매도|삼성|167,950|
2017.12.28 기준(장마감)|032640|매수|미래에셋대우|152,314|
2017.12.28 기준(장마감)|032640|매도|미래에셋대우|109,156|
2017.12.28 기준(장마감)|032640|매수|키움증권|111,388|
2017.12.28 기준(장마감)|032640|매도|홍콩상하이|79,378|
2017.12.28 기준(장마감)|032640|매수|모건스탠리|79,131|
2017.12.28 기준(장마감)|032640|매도|유진증권|73,419|
2017.12.28 기준(장마감)|032640|매수|메릴린치|75,268|
2017.12.28 기준(장마감)|032640|매도|노무라|66,530|
2017.12.28 기준(장마감)|032640|매수|CS증권|70,882|
2017.12.28 기준(장마감)|032640|매도|외국추정|152,270|
2017.12.28 기준(장마감)|032640|매수|외국추정|242,171|
2017.12.28 기준(장마감)|088350|매도|모건스탠리|144,989|
2017.12.28 기준(장마감)|088350|매수|CS증권|102,056|
2017.12.28 기준(장마감)|088350|매도|대신|104,896|
2017.12.28 기준(장마감)|088350|매수|모건스탠리|69,686|
2017.12.28 기준(장마감)|088350|매도|삼성|81,783|
2017.12.28 기준(장마감)|088350|매수|골드만|35,625|
2017.12.28 기준(장마감)|088350|매도|미래에셋대우|51,884|
2017.12.28 기준(장마감)|088350|매수|KB증권|33,125|
2017.12.28 기준(장마감)|088350|매도|NH투자증권|30,905|
2017.12.28 기준(장마감)|088350|매수|한국증권|30,556|
2017.12.28 기준(장마감)|088350|매도|외국추정|156,804|
2017.12.28 기준(장마감)|088350|매수|외국추정|240,806|
2017.12.28 기준(장마감)|267250|매도|한국증권|10,264|
2017.12.28 기준(장마감)|267250|매수|씨티그룹|13,930|
2017.12.28 기준(장마감)|267250|매도|미래에셋대우|8,932|
2017.12.28 기준(장마감)|267250|매수|모건스탠리|8,053|
2017.12.28 기준(장마감)|267250|매도|키움증권|8,147|
2017.12.28 기준(장마감)|267250|매수|NH투자증권|7,982|
2017.12.28 기준(장마감)|267250|매도|UBS|7,910|
2017.12.28 기준(장마감)|267250|매수|CS증권|6,431|
2017.12.28 기준(장마감)|267250|매도|KB증권|6,445|
2017.12.28 기준(장마감)|267250|매수|미래에셋대우|5,102|
2017.12.28 기준(장마감)|267250|매도|외국추정|8,443|
2017.12.28 기준(장마감)|267250|매수|외국추정|28,446|
2017.12.28 기준(장마감)|006800|매도|미래에셋대우|463,347|
2017.12.28 기준(장마감)|006800|매수|미래에셋대우|332,738|
2017.12.28 기준(장마감)|006800|매도|키움증권|145,378|
2017.12.28 기준(장마감)|006800|매수|제이피모간|202,981|
2017.12.28 기준(장마감)|006800|매도|KB증권|141,032|
2017.12.28 기준(장마감)|006800|매수|KB증권|167,102|
2017.12.28 기준(장마감)|006800|매도|NH투자증권|114,194|
2017.12.28 기준(장마감)|006800|매수|메릴린치|110,774|
2017.12.28 기준(장마감)|006800|매도|모건스탠리|111,576|
2017.12.28 기준(장마감)|006800|매수|골드만|84,017|
2017.12.28 기준(장마감)|006800|매도|외국추정|114,408|
2017.12.28 기준(장마감)|006800|매수|외국추정|397,772|
2017.12.28 기준(장마감)|078930|매도|비엔피|14,838|
2017.12.28 기준(장마감)|078930|매수|삼성|15,971|
2017.12.28 기준(장마감)|078930|매도|메릴린치|12,627|
2017.12.28 기준(장마감)|078930|매수|CS증권|14,535|
2017.12.28 기준(장마감)|078930|매도|미래에셋대우|11,676|
2017.12.28 기준(장마감)|078930|매수|UBS|10,742|
2017.12.28 기준(장마감)|078930|매도|NH투자증권|7,044|
2017.12.28 기준(장마감)|078930|매수|제이피모간|6,999|
2017.12.28 기준(장마감)|078930|매도|UBS|6,325|
2017.12.28 기준(장마감)|078930|매수|한국증권|6,821|
2017.12.28 기준(장마감)|078930|매도|외국추정|36,243|
2017.12.28 기준(장마감)|078930|매수|외국추정|35,979|
2017.12.28 기준(장마감)|215600|매도|키움증권|1,807,105|
2017.12.28 기준(장마감)|215600|매수|키움증권|1,898,259|
2017.12.28 기준(장마감)|215600|매도|NH투자증권|1,240,217|
2017.12.28 기준(장마감)|215600|매수|미래에셋대우|1,516,590|
2017.12.28 기준(장마감)|215600|매도|미래에셋대우|1,229,219|
2017.12.28 기준(장마감)|215600|매수|한국증권|482,077|
2017.12.28 기준(장마감)|215600|매도|한국증권|431,474|
2017.12.28 기준(장마감)|215600|매수|NH투자증권|477,260|
2017.12.28 기준(장마감)|215600|매도|KB증권|334,923|
2017.12.28 기준(장마감)|215600|매수|KB증권|370,025|
2017.12.28 기준(장마감)|215600|매도|외국추정||
2017.12.28 기준(장마감)|215600|매수|외국추정||
2017.12.28 기준(장마감)|023530|매도|삼성|5,317|
2017.12.28 기준(장마감)|023530|매수|미래에셋대우|6,385|
2017.12.28 기준(장마감)|023530|매도|케이프증권|4,241|
2017.12.28 기준(장마감)|023530|매수|키움증권|5,663|
2017.12.28 기준(장마감)|023530|매도|신한금융투자|3,914|
2017.12.28 기준(장마감)|023530|매수|케이티비|3,544|
2017.12.28 기준(장마감)|023530|매도|키움증권|3,889|
2017.12.28 기준(장마감)|023530|매수|NH투자증권|3,327|
2017.12.28 기준(장마감)|023530|매도|미래에셋대우|3,492|
2017.12.28 기준(장마감)|023530|매수|한국증권|2,500|
2017.12.28 기준(장마감)|023530|매도|외국추정|6,182|
2017.12.28 기준(장마감)|023530|매수|외국추정|801|
2017.12.28 기준(장마감)|001040|매도|미래에셋대우|5,194|
2017.12.28 기준(장마감)|001040|매수|모건스탠리|4,473|
2017.12.28 기준(장마감)|001040|매도|삼성|4,140|
2017.12.28 기준(장마감)|001040|매수|골드만|3,767|
2017.12.28 기준(장마감)|001040|매도|NH투자증권|4,055|
2017.12.28 기준(장마감)|001040|매수|미래에셋대우|3,424|
2017.12.28 기준(장마감)|001040|매도|한국증권|2,717|
2017.12.28 기준(장마감)|001040|매수|KB증권|2,972|
2017.12.28 기준(장마감)|001040|매도|키움증권|2,478|
2017.12.28 기준(장마감)|001040|매수|삼성|2,475|
2017.12.28 기준(장마감)|001040|매도|외국추정|3,001|
2017.12.28 기준(장마감)|001040|매수|외국추정|9,160|
2017.12.28 기준(장마감)|086280|매도|키움증권|12,494|
2017.12.28 기준(장마감)|086280|매수|KB증권|19,515|
2017.12.28 기준(장마감)|086280|매도|미래에셋대우|10,083|
2017.12.28 기준(장마감)|086280|매수|한국증권|12,837|
2017.12.28 기준(장마감)|086280|매도|메리츠|6,835|
2017.12.28 기준(장마감)|086280|매수|모건스탠리|10,360|
2017.12.28 기준(장마감)|086280|매도|KB증권|6,486|
2017.12.28 기준(장마감)|086280|매수|키움증권|6,952|
